"id" "rt" "err" "stim" "type" "img" "word" "order"
"3311" "6114" 6.25575004175337 0 "PRYZE" "pseudohomophone" NA "less" 1.02317180043611
"3312" "6114" 6.72503364216684 0 "CHACE" "pseudohomophone" NA "more" 1.03738251988661
"3313" "6114" 6.5424719605068 0 "MOTH" "word" "high" NA 1.05159323933711
"3314" "6114" 6.0282785202307 0 "LASH" "word" NA NA 1.06580395878761
"3315" "6114" 6.73933662735717 0 "NEEM" "nonword" NA "more" 1.08001467823811
"3316" "6114" 6.36990098282823 0 "PACT" "word" "low" NA 1.09422539768861
"3317" "6114" 6.85646198459459 0 "BLURSE" "nonword" NA "more" 1.10843611713911
"3318" "6114" 6.11589212548303 0 "SOCK" "word" "high" NA 1.12264683658962
"3319" "6114" 5.95324333428778 0 "DIM" "word" NA NA 1.13685755604012
"3320" "6114" NA 1 "LOAST" "nonword" NA "more" 1.15106827549062
"3321" "6114" 6.80350525760834 0 "SANDE" "pseudohomophone" NA "less" 1.16527899494112
"3322" "6114" 7.44949800538285 0 "WAX" "word" NA NA 1.17948971439162
"3323" "6114" 6.5875500148248 0 "SOIZE" "nonword" NA "less" 1.19370043384212
"3324" "6114" NA 1 "FALCE" "pseudohomophone" NA "less" 1.20791115329262
"3325" "6114" 6.71052310945243 0 "BOAST" "word" "low" NA 1.22212187274313
"3326" "6114" 6.9177056098353 0 "NACE" "nonword" NA "more" 1.23633259219363
"3327" "6114" 6.2363695902037 0 "SOAP" "word" "high" NA 1.25054331164413
"3328" "6114" 6.2709884318583 0 "JAW" "word" NA NA 1.26475403109463
"3329" "6114" NA 1 "JOOCE" "pseudohomophone" NA "less" 1.27896475054513
"3330" "6114" 6.42162226780652 0 "COYN" "pseudohomophone" NA "less" 1.29317546999563
"3331" "6114" 6.60800062529609 0 "SACK" "word" "high" NA 1.30738618944613
"3332" "6114" NA 1 "SWET" "pseudohomophone" NA "more" 1.32159690889664
"3333" "6114" NA 1 "SHURT" "pseudohomophone" NA "more" 1.33580762834714
"3334" "6114" 6.3818160174061 0 "PIN" "word" "high" NA 1.35001834779764
"3335" "6114" 6.56385552653213 0 "VAYK" "nonword" NA "less" 1.36422906724814
"3336" "6114" 6.4723462945009 0 "SHACK" "word" "high" NA 1.37843978669864
"3337" "6114" NA 1 "BOOPE" "nonword" NA "less" 1.39265050614914
"3338" "6114" 6.34738920965601 0 "TEAR" "word" NA NA 1.40686122559964
"3339" "6114" NA 1 "TOOCE" "nonword" NA "less" 1.42107194505015
"3340" "6114" NA 1 "PERCE" "pseudohomophone" NA "less" 1.43528266450065
"3341" "6114" NA 1 "THRET" "pseudohomophone" NA "more" 1.44949338395115
"3342" "6114" NA 1 "CAFE" "word" NA NA 1.46370410340165
"3343" "6114" NA 1 "TURGE" "nonword" NA "more" 1.47791482285215
"3344" "6114" 7.03702761468628 0 "HOARN" "pseudohomophone" NA "less" 1.49212554230265
"3345" "6114" NA 1 "BLADE" "word" "high" NA 1.50633626175316
"3346" "6114" 6.04973345523196 0 "VOID" "word" NA NA 1.52054698120366
"3347" "6114" NA 1 "FET" "nonword" NA "more" 1.53475770065416
"3348" "6114" NA 1 "HUE" "word" "low" NA 1.54896842010466
"3349" "6114" 6.49526555593701 0 "NAFF" "nonword" NA "more" 1.56317913955516
"3350" "6114" 6.33150184989369 0 "MILD" "word" "low" NA 1.57738985900566
"3351" "6114" 6.14203740558736 0 "FLAME" "word" NA NA 1.59160057845616
"3352" "6114" 6.71052310945243 0 "WOOND" "pseudohomophone" NA "less" 1.60581129790667
"3353" "6114" 6.48920493132532 0 "ZOO" "word" NA NA 1.62002201735717
"3354" "6114" 6.33682573114644 0 "ITCH" "word" NA NA 1.63423273680767
"3355" "6114" NA 1 "SOOPE" "pseudohomophone" NA "less" 1.64844345625817
"3356" "6114" 6.25382881157547 0 "COMB" "word" "high" NA 1.66265417570867
"3357" "6114" 6.47543271670409 0 "TAIZE" "nonword" NA "less" 1.67686489515917
"3358" "6114" 6.23441072571837 0 "MENU" "word" NA NA 1.69107561460967
"3359" "6114" 6.02586597382531 0 "BUG" "word" "high" NA 1.70528633406018
"3360" "6114" NA 1 "GREE" "nonword" NA "more" 1.71949705351068
"3361" "6115" 6.19847871649231 0 "SOAP" "word" "high" NA -1.71949705351068
"3362" "6115" 6.36647044773144 0 "LOAST" "nonword" NA "more" -1.70528633406018
"3363" "6115" NA 1 "DIM" "word" NA NA -1.69107561460967
"3364" "6115" 6.62804137617953 0 "SOOPE" "pseudohomophone" NA "less" -1.67686489515917
"3365" "6115" 6.88755257166462 0 "RORE" "pseudohomophone" NA "more" -1.66265417570867
"3366" "6115" 6.52502965784346 0 "MUCK" "word" "low" NA -1.64844345625817
"3367" "6115" 6.44413125670044 0 "GREE" "nonword" NA "more" -1.63423273680767
"3368" "6115" 6.27287700654617 0 "BUG" "word" "high" NA -1.62002201735717
"3369" "6115" NA 1 "TAIZE" "nonword" NA "less" -1.60581129790667
"3370" "6115" 6.24804287450843 0 "MOCK" "word" "low" NA -1.59160057845616
"3371" "6115" 6.45833828334479 0 "CLAIVE" "nonword" NA "less" -1.57738985900566
"3372" "6115" 6.53813982376767 0 "RAFT" "word" "high" NA -1.56317913955516
"3373" "6115" 6.41673228251233 0 "SHURT" "pseudohomophone" NA "more" -1.54896842010466
"3374" "6115" 6.81783057145415 0 "CREEM" "pseudohomophone" NA "more" -1.53475770065416
"3375" "6115" 6.74758652682932 0 "LEEP" "pseudohomophone" NA "more" -1.52054698120366
"3376" "6115" 6.70196036600254 0 "SOIZE" "nonword" NA "less" -1.50633626175316
"3377" "6115" 6.45362499889269 0 "APE" "word" "high" NA -1.49212554230265
"3378" "6115" 6.5206211275587 0 "HERD" "word" "high" NA -1.47791482285215
"3379" "6115" 6.52502965784346 0 "MOTH" "word" "high" NA -1.46370410340165
"3380" "6115" 6.37842618365159 0 "SCOUT" "word" "high" NA -1.44949338395115
"3381" "6115" 6.49223983502047 0 "MODE" "word" "low" NA -1.43528266450065
"3382" "6115" 6.34035930372775 0 "BELT" "word" "high" NA -1.42107194505015
"3383" "6115" 6.50578406012823 0 "NADA" "word" NA NA -1.40686122559964
"3384" "6115" 6.80682936039218 0 "MAIT" "pseudohomophone" NA "more" -1.39265050614914
"3385" "6115" 6.67582322163485 0 "CHAOS" "word" NA NA -1.37843978669864
"3386" "6115" 6.4831073514572 0 "DRALE" "nonword" NA "more" -1.36422906724814
"3387" "6115" 6.47850964220857 0 "BOAST" "word" "low" NA -1.35001834779764
"3388" "6115" 6.27852142416584 0 "MASK" "word" "high" NA -1.33580762834714
"3389" "6115" 6.36647044773144 0 "LAFF" "pseudohomophone" NA "more" -1.32159690889664
"3390" "6115" 6.67959918584438 0 "GREEF" "pseudohomophone" NA "more" -1.30738618944613
"3391" "6115" 6.58202513889283 0 "TITE" "pseudohomophone" NA "more" -1.29317546999563
"3392" "6115" 6.61338421837956 0 "JAM" "word" "high" NA -1.27896475054513
"3393" "6115" 6.3297209055227 0 "OAK" "word" NA NA -1.26475403109463
"3394" "6115" 6.35610766069589 0 "CROW" "word" "high" NA -1.25054331164413
"3395" "6115" 6.43454651878745 0 "FAYZE" "pseudohomophone" NA "less" -1.23633259219363
"3396" "6115" 6.60665018619822 0 "NAYVY" "pseudohomophone" NA "less" -1.22212187274313
"3397" "6115" 7.05272104923232 0 "SWAIT" "nonword" NA "more" -1.20791115329262
"3398" "6115" 6.51471269087253 0 "MID" "word" "low" NA -1.19370043384212
"3399" "6115" 6.5191472879404 0 "LASH" "word" NA NA -1.17948971439162
"3400" "6115" 6.41017488196617 0 "DURT" "pseudohomophone" NA "more" -1.16527899494112
"3401" "6115" 6.52941883826223 0 "JALE" "pseudohomophone" NA "more" -1.15106827549062
"3402" "6115" 6.5206211275587 0 "BRAIVE" "pseudohomophone" NA "less" -1.13685755604012
"3403" "6115" 6.45204895443723 0 "JITE" "nonword" NA "more" -1.12264683658962
"3404" "6115" 6.39359075395063 0 "TRAX" "pseudohomophone" NA "more" -1.10843611713911
"3405" "6115" 6.46769872610435 0 "TRALE" "pseudohomophone" NA "more" -1.09422539768861
"3406" "6115" 6.42324696353352 0 "GRAIVE" "pseudohomophone" NA "less" -1.08001467823811
"3407" "6115" 6.86380339145295 0 "EASE" "word" "low" NA -1.06580395878761
"3408" "6115" NA 1 "SWET" "pseudohomophone" NA "more" -1.05159323933711
"3409" "6115" 6.78784498230958 0 "FALCE" "pseudohomophone" NA "less" -1.03738251988661
"3410" "6115" 6.3297209055227 0 "JAW" "word" NA NA -1.02317180043611
"3411" "6115" 6.60258789218934 0 "FURT" "nonword" NA "more" -1.0089610809856
"3412" "6115" 6.3578422665081 0 "ZOO" "word" NA NA -0.994750361535102
"3413" "6115" 6.4085287910595 0 "PEEZ" "pseudohomophone" NA "less" -0.980539642084601
"3414" "6115" 6.43133108193348 0 "GOAT" "word" NA NA -0.9663289226341
"3415" "6115" 6.46458830368996 0 "BLEEK" "pseudohomophone" NA "more" -0.952118203183598
"3416" "6115" 6.56526497003536 0 "BOYN" "nonword" NA "less" -0.937907483733097
"3417" "6115" NA 1 "HUE" "word" "low" NA -0.923696764282595
"3418" "6115" 6.54534966033442 0 "CLEEP" "nonword" NA "more" -0.909486044832094
"3419" "6115" 6.45204895443723 0 "LAP" "word" NA NA -0.895275325381592
"3420" "6115" 6.39359075395063 0 "TROAB" "nonword" NA "less" -0.881064605931091
"3421" "6115" 6.92362862813843 0 "SWORN" "word" "low" NA -0.852643167030088
"3422" "6115" 6.32435896238131 0 "FAN" "word" "high" NA -0.838432447579586
"3423" "6115" 6.33505425149806 0 "MILD" "word" "low" NA -0.824221728129085
"3424" "6115" 6.26149168432104 0 "BIN" "word" NA NA -0.810011008678583
"3425" "6115" 6.27852142416584 0 "JOOCE" "pseudohomophone" NA "less" -0.795800289228082
"3426" "6115" NA 1 "WAIK" "pseudohomophone" NA "less" -0.78158956977758
"3427" "6115" 6.4377516497364 0 "PRONE" "word" "low" NA -0.767378850327079
"3428" "6115" NA 1 "PACT" "word" "low" NA -0.753168130876578
"3429" "6115" 6.57088296233958 0 "BERCE" "nonword" NA "less" -0.738957411426076
"3430" "6115" 6.38856140554563 0 "CHYZE" "nonword" NA "less" -0.724746691975575
"3431" "6115" 6.40025744530882 0 "FERSE" "nonword" NA "more" -0.710535972525073
"3432" "6115" 6.35262939631957 0 "MENU" "word" NA NA -0.696325253074572
"3433" "6115" 6.37842618365159 0 "MOLE" "word" "high" NA -0.68211453362407
"3434" "6115" 6.289715570909 0 "TEAR" "word" NA NA -0.667903814173569
"3435" "6115" 6.38856140554563 0 "PIPE" "word" "high" NA -0.653693094723067
"3436" "6115" 6.47697236288968 0 "BOOPE" "nonword" NA "less" -0.639482375272566
"3437" "6115" 6.35262939631957 0 "SHACK" "word" "high" NA -0.625271655822064
"3438" "6115" 6.66949808985788 0 "TRAM" "word" "low" NA -0.611060936371563
"3439" "6115" 6.52502965784346 0 "VASE" "word" "high" NA -0.596850216921061
"3440" "6115" 6.44413125670044 0 "SKI" "word" NA NA -0.58263949747056
"3441" "6115" 6.54821910276237 0 "HOARN" "pseudohomophone" NA "less" -0.568428778020059
"3442" "6115" 6.29156913955832 0 "DRAIN" "word" NA NA -0.554218058569557
"3443" "6115" 6.42971947803914 0 "DAIZE" "pseudohomophone" NA "less" -0.540007339119056
"3444" "6115" 6.67582322163485 0 "CADE" "nonword" NA "more" -0.525796619668554
"3445" "6115" 6.4723462945009 0 "BROAL" "nonword" NA "more" -0.511585900218053
"3446" "6115" 6.47850964220857 0 "SHET" "nonword" NA "more" -0.497375180767551
"3447" "6115" 6.43294009273918 0 "LERCE" "nonword" NA "less" -0.48316446131705
"3448" "6115" 6.361302477573 0 "BOLT" "word" "high" NA -0.468953741866548
"3449" "6115" 6.40025744530882 0 "TEECH" "pseudohomophone" NA "more" -0.454743022416047
"3450" "6115" 6.36818718635049 0 "BOLD" "word" "low" NA -0.440532302965545
"3451" "6115" 6.35262939631957 0 "PECK" "word" NA NA -0.426321583515044
"3452" "6115" 6.30627528694802 0 "FUR" "word" "high" NA -0.412110864064542
"3453" "6115" 6.33682573114644 0 "FET" "nonword" NA "more" -0.397900144614041
"3454" "6115" 6.34738920965601 0 "BAHRN" "pseudohomophone" NA "less" -0.383689425163539
"3455" "6115" 6.31716468674728 0 "TOOCE" "nonword" NA "less" -0.369478705713038
"3456" "6115" 6.27287700654617 0 "THAYZE" "nonword" NA "less" -0.355267986262537
"3457" "6115" 6.40191719672719 0 "SPICE" "word" "high" NA -0.341057266812035
"3458" "6115" NA 1 "SPIRE" "word" "low" NA -0.326846547361534
"3459" "6115" 6.32793678372919 0 "WAX" "word" NA NA -0.312635827911032
"3460" "6115" 6.36990098282823 0 "PLEE" "pseudohomophone" NA "more" -0.298425108460531
"3461" "6115" 6.40687998606931 0 "DAWLT" "nonword" NA "less" -0.284214389010029
"3462" "6115" 6.41673228251233 0 "FAWX" "pseudohomophone" NA "less" -0.270003669559528
"3463" "6115" 6.35957386867238 0 "DRAIVE" "nonword" NA "less" -0.255792950109026
"3464" "6115" NA 1 "FAD" "word" "low" NA -0.241582230658525
"3465" "6115" 6.29341927884648 0 "CAP" "word" "high" NA -0.227371511208023
"3466" "6115" 6.55393340402581 0 "VURSE" "pseudohomophone" NA "more" -0.213160791757522
"3467" "6115" 6.34035930372775 0 "BLINK" "word" "high" NA -0.19895007230702
"3468" "6115" 6.49526555593701 0 "TURGE" "nonword" NA "more" -0.184739352856519
"3469" "6115" 6.4377516497364 0 "NAFF" "nonword" NA "more" -0.170528633406018
"3470" "6115" 6.40687998606931 0 "LALE" "nonword" NA "more" -0.156317913955516
"3471" "6115" 6.31896811374643 0 "BLADE" "word" "high" NA -0.142107194505015
"3472" "6115" 6.4377516497364 0 "POP" "word" NA NA -0.127896475054513
"3473" "6115" 6.32435896238131 0 "SIN" "word" "low" NA -0.113685755604012
"3474" "6115" 6.43294009273918 0 "MEEL" "pseudohomophone" NA "more" -0.0994750361535102
"3475" "6115" 6.34738920965601 0 "FLAME" "word" NA NA -0.0852643167030088
"3476" "6115" 6.4393503711001 0 "BYE" "word" "low" NA -0.0710535972525073
"3477" "6115" 6.39526159811545 0 "DEEF" "nonword" NA "more" -0.0568428778020059
"3478" "6115" 6.63987583382654 0 "RAIGE" "pseudohomophone" NA "less" -0.0426321583515044
"3479" "6115" 6.4425401664682 0 "PAIK" "nonword" NA "less" -0.0284214389010029
"3480" "6115" 6.63463335786169 0 "VAYK" "nonword" NA "less" -0.0142107194505015
"3481" "6115" 6.46769872610435 0 "HAIK" "nonword" NA "less" 0.0142107194505015
"3482" "6115" 6.15697898558556 0 "RAYK" "pseudohomophone" NA "less" 0.0284214389010029
"3483" "6115" 6.24416690066374 0 "PRYZE" "pseudohomophone" NA "less" 0.0426321583515044
"3484" "6115" 6.23244801655052 0 "SANDE" "pseudohomophone" NA "less" 0.0568428778020059
"3485" "6115" 6.53233429222235 0 "GRIM" "word" "low" NA 0.0710535972525073
"3486" "6115" 6.15909538849193 0 "KISS" "word" NA NA 0.0852643167030088
"3487" "6115" 6.41673228251233 0 "GREEL" "nonword" NA "more" 0.0994750361535102
"3488" "6115" 6.1779441140506 0 "BOR" "pseudohomophone" NA "more" 0.113685755604012
"3489" "6115" NA 1 "PRIM" "word" "low" NA 0.127896475054513
"3490" "6115" 6.33327962813969 0 "FAME" "word" NA NA 0.142107194505015
"3491" "6115" 6.1463292576689 0 "BARK" "word" NA NA 0.156317913955516
"3492" "6115" 6.23441072571837 0 "BIKE" "word" "high" NA 0.170528633406018
"3493" "6115" NA 1 "HAIT" "pseudohomophone" NA "more" 0.184739352856519
"3494" "6115" 6.19644412779452 0 "ELITE" "word" NA NA 0.19895007230702
"3495" "6115" 6.45676965557216 0 "WOOND" "pseudohomophone" NA "less" 0.213160791757522
"3496" "6115" 6.45204895443723 0 "MURT" "nonword" NA "more" 0.227371511208023
"3497" "6115" 6.33682573114644 0 "NEEM" "nonword" NA "more" 0.241582230658525
"3498" "6115" 6.32256523992728 0 "TOLPH" "nonword" NA "less" 0.255792950109026
"3499" "6115" NA 1 "STILE" "word" "low" NA 0.270003669559528
"3500" "6115" NA 1 "SHED" "word" NA NA 0.284214389010029
"3501" "6115" 6.63987583382654 0 "JOYNT" "pseudohomophone" NA "less" 0.298425108460531
"3502" "6115" 6.43133108193348 0 "NANDE" "nonword" NA "less" 0.312635827911032
"3503" "6115" 6.47543271670409 0 "VICE" "word" "low" NA 0.326846547361534
"3504" "6115" 6.26339826259162 0 "FIST" "word" "high" NA 0.341057266812035
"3505" "6115" 6.39359075395063 0 "BRAND" "word" NA NA 0.355267986262537
"3506" "6115" 6.23048144757848 0 "LAG" "word" "low" NA 0.369478705713038
"3507" "6115" 6.41999492814714 0 "JOAK" "pseudohomophone" NA "more" 0.383689425163539
"3508" "6115" 6.29156913955832 0 "ACID" "word" NA NA 0.397900144614041
"3509" "6115" 6.3919171133926 0 "PERCE" "pseudohomophone" NA "less" 0.412110864064542
"3510" "6115" 6.42486902390539 0 "CHIN" "word" "high" NA 0.426321583515044
"3511" "6115" 6.44571981938558 0 "LOOND" "nonword" NA "less" 0.440532302965545
"3512" "6115" 6.66949808985788 0 "FEAT" "word" "low" NA 0.454743022416047
"3513" "6115" 6.89264164117209 0 "TACT" "word" "low" NA 0.468953741866548
"3514" "6115" 6.85751406254539 0 "THRET" "pseudohomophone" NA "more" 0.48316446131705
"3515" "6115" 6.43294009273918 0 "PRIDE" "word" "low" NA 0.497375180767551
"3516" "6115" 6.38856140554563 0 "ITCH" "word" NA NA 0.511585900218053
"3517" "6115" 6.52356230614951 0 "STAHR" "pseudohomophone" NA "less" 0.525796619668554
"3518" "6115" 6.33682573114644 0 "RIOT" "word" NA NA 0.540007339119056
"3519" "6115" 6.12905021006055 0 "STAIN" "word" "high" NA 0.554218058569557
"3520" "6115" 6.31173480915291 0 "MAHRN" "nonword" NA "less" 0.568428778020059
"3521" "6115" 6.23441072571837 0 "BARN" "word" "high" NA 0.58263949747056
"3522" "6115" 6.76157276880406 0 "MOOR" "word" "low" NA 0.596850216921061
"3523" "6115" 6.3750248198281 0 "SPELL" "word" "low" NA 0.611060936371563
"3524" "6115" 6.47697236288968 0 "BALCE" "nonword" NA "less" 0.625271655822064
"3525" "6115" 6.4707995037826 0 "NERCE" "pseudohomophone" NA "less" 0.639482375272566
"3526" "6115" 6.38519439899773 0 "BLURSE" "nonword" NA "more" 0.653693094723067
"3527" "6115" 6.35437004079735 0 "SPOART" "pseudohomophone" NA "less" 0.667903814173569
"3528" "6115" NA 1 "DIRE" "word" "low" NA 0.68211453362407
"3529" "6115" 6.46769872610435 0 "NACE" "nonword" NA "more" 0.696325253074572
"3530" "6115" 6.34212141872115 0 "ROYNT" "nonword" NA "less" 0.710535972525073
"3531" "6115" 6.49828214947643 0 "DAMP" "word" NA NA 0.724746691975575
"3532" "6115" 6.40025744530882 0 "COYN" "pseudohomophone" NA "less" 0.738957411426076
"3533" "6115" 6.50876913697168 0 "LAYVY" "nonword" NA "less" 0.753168130876578
"3534" "6115" 6.45204895443723 0 "NAIT" "nonword" NA "more" 0.767378850327079
"3535" "6115" 6.23441072571837 0 "PIN" "word" "high" NA 0.78158956977758
"3536" "6115" NA 1 "SLAHR" "nonword" NA "less" 0.795800289228082
"3537" "6115" 6.68210859744981 0 "SPAN" "word" "low" NA 0.810011008678583
"3538" "6115" 6.56244409369372 0 "PRORE" "nonword" NA "more" 0.824221728129085
"3539" "6115" NA 1 "GOAST" "pseudohomophone" NA "more" 0.838432447579586
"3540" "6115" 6.4085287910595 0 "COUCH" "word" "high" NA 0.852643167030088
"3541" "6115" 6.59714570188665 0 "CHOART" "nonword" NA "less" 0.881064605931091
"3542" "6115" 6.33859407820318 0 "SNACK" "word" "high" NA 0.895275325381592
"3543" "6115" 6.14846829591765 0 "WITCH" "word" NA NA 0.909486044832094
"3544" "6115" 6.22059017009974 0 "WEECH" "nonword" NA "more" 0.923696764282595
"3545" "6115" 6.48768401848461 0 "SHELL" "word" "high" NA 0.937907483733097
"3546" "6115" 6.13122648948314 0 "BOG" "word" "low" NA 0.952118203183598
"3547" "6115" 6.10479323241498 0 "TIN" "word" NA NA 0.9663289226341
"3548" "6115" 6.45519856334012 0 "GOLPH" "pseudohomophone" NA "less" 0.980539642084601
"3549" "6115" 6.73340189183736 0 "RADE" "pseudohomophone" NA "more" 0.994750361535102
"3550" "6115" 6.55250788703459 0 "CAIK" "pseudohomophone" NA "less" 1.0089610809856
"3551" "6115" 6.44571981938558 0 "GOARN" "nonword" NA "less" 1.02317180043611
"3552" "6115" NA 1 "MURGE" "pseudohomophone" NA "more" 1.03738251988661
"3553" "6115" 6.34738920965601 0 "BAN" "word" "low" NA 1.05159323933711
"3554" "6115" 6.35957386867238 0 "JUNK" "word" NA NA 1.06580395878761
"3555" "6115" 6.48768401848461 0 "REET" "nonword" NA "more" 1.08001467823811
"3556" "6115" 6.26339826259162 0 "HASTE" "word" "low" NA 1.09422539768861
"3557" "6115" 6.89770494312864 0 "KERSE" "pseudohomophone" NA "more" 1.10843611713911
"3558" "6115" 6.48004456192665 0 "SOCK" "word" "high" NA 1.12264683658962
"3559" "6115" 6.81563999007433 0 "GLOAB" "pseudohomophone" NA "less" 1.13685755604012
"3560" "6115" 6.54678541076052 0 "KLOR" "nonword" NA "more" 1.15106827549062
"3561" "6115" 6.51471269087253 0 "OWE" "word" "low" NA 1.16527899494112
"3562" "6115" 6.69208374250663 0 "WARN" "word" "low" NA 1.17948971439162
"3563" "6115" 6.31896811374643 0 "ROOT" "word" "high" NA 1.19370043384212
"3564" "6115" 6.47850964220857 0 "SMOAK" "pseudohomophone" NA "more" 1.20791115329262
"3565" "6115" 6.34035930372775 0 "NOAK" "nonword" NA "more" 1.22212187274313
"3566" "6115" NA 1 "BLAND" "word" "low" NA 1.23633259219363
"3567" "6115" 6.50128967054039 0 "DAM" "word" "high" NA 1.25054331164413
"3568" "6115" 6.41836493593621 0 "DYVE" "pseudohomophone" NA "less" 1.26475403109463
"3569" "6115" 6.30444880242198 0 "LEMON" "word" NA NA 1.27896475054513
"3570" "6115" 6.25958146406492 0 "ALBUM" "word" NA NA 1.29317546999563
"3571" "6115" 6.30444880242198 0 "CAFE" "word" NA NA 1.30738618944613
"3572" "6115" 6.78445706263764 0 "TAIGE" "nonword" NA "less" 1.32159690889664
"3573" "6115" 6.32256523992728 0 "PATCH" "word" "high" NA 1.33580762834714
"3574" "6115" 6.46769872610435 0 "DEEZ" "nonword" NA "less" 1.35001834779764
"3575" "6115" 6.65544035036765 0 "VOID" "word" NA NA 1.36422906724814
"3576" "6115" 6.11809719804135 0 "GUY" "word" "high" NA 1.37843978669864
"3577" "6115" 6.8351845861473 0 "LOAK" "nonword" NA "more" 1.39265050614914
"3578" "6115" 6.3750248198281 0 "OBEY" "word" NA NA 1.40686122559964
"3579" "6115" 6.17586727010576 0 "RUDE" "word" "low" NA 1.42107194505015
"3580" "6115" 6.19847871649231 0 "PALM" "word" "high" NA 1.43528266450065
"3581" "6115" NA 1 "OATH" "word" "low" NA 1.44949338395115
"3582" "6115" 6.22653666928747 0 "WHIM" "word" "low" NA 1.46370410340165
"3583" "6115" 6.51619307604296 0 "COMB" "word" "high" NA 1.47791482285215
"3584" "6115" 6.64248680136726 0 "JEEK" "nonword" NA "more" 1.49212554230265
"3585" "6115" 6.41999492814714 0 "HALT" "word" NA NA 1.50633626175316
"3586" "6115" 6.44094654063292 0 "NOIZE" "pseudohomophone" NA "less" 1.52054698120366
"3587" "6115" 6.36990098282823 0 "BYVE" "nonword" NA "less" 1.53475770065416
"3588" "6115" 6.56526497003536 0 "ENVY" "word" NA NA 1.54896842010466
"3589" "6115" 6.2841341610708 0 "SACK" "word" "high" NA 1.56317913955516
"3590" "6115" NA 1 "NEET" "pseudohomophone" NA "more" 1.57738985900566
"3591" "6115" 6.16120732169508 0 "ALE" "word" "low" NA 1.59160057845616
"3592" "6115" 6.36475075685191 0 "ACUTE" "word" NA NA 1.60581129790667
"3593" "6115" 6.48157712927643 0 "YAWX" "nonword" NA "less" 1.62002201735717
"3594" "6115" 6.49828214947643 0 "BRAX" "nonword" NA "more" 1.63423273680767
"3595" "6115" 6.28785856016178 0 "GHOST" "word" NA NA 1.64844345625817
"3596" "6115" 6.47850964220857 0 "FAWLT" "pseudohomophone" NA "less" 1.66265417570867
"3597" "6115" 6.64118216974059 0 "CHACE" "pseudohomophone" NA "more" 1.67686489515917
"3598" "6115" 6.3919171133926 0 "PET" "word" "high" NA 1.69107561460967
"3599" "6115" 6.27287700654617 0 "BLAME" "word" "low" NA 1.70528633406018
"3600" "6115" NA 1 "BOAL" "pseudohomophone" NA "more" 1.71949705351068
"3601" "6116" 6.52941883826223 0 "TAIGE" "nonword" NA "less" -1.71949705351068
"3602" "6116" NA 1 "KLOR" "nonword" NA "more" -1.70528633406018
"3603" "6116" 6.77422388635761 0 "BLAME" "word" "low" NA -1.69107561460967
"3604" "6116" 6.56526497003536 0 "VOID" "word" NA NA -1.67686489515917
"3605" "6116" 6.71295620067707 0 "JAM" "word" "high" NA -1.66265417570867
"3606" "6116" 6.46769872610435 0 "NEET" "pseudohomophone" NA "more" -1.64844345625817
"3607" "6116" 6.41017488196617 0 "DYVE" "pseudohomophone" NA "less" -1.63423273680767
"3608" "6116" 6.56526497003536 0 "WOOND" "pseudohomophone" NA "less" -1.62002201735717
"3609" "6116" 6.53233429222235 0 "NAYVY" "pseudohomophone" NA "less" -1.60581129790667
"3610" "6116" 6.49978704065585 0 "PAIK" "nonword" NA "less" -1.59160057845616
"3611" "6116" 6.51767127291227 0 "PRYZE" "pseudohomophone" NA "less" -1.57738985900566
"3612" "6116" 6.80682936039218 0 "BLURSE" "nonword" NA "more" -1.56317913955516
"3613" "6116" 6.65544035036765 0 "MAIT" "pseudohomophone" NA "more" -1.54896842010466
"3614" "6116" 6.81563999007433 0 "SPAN" "word" "low" NA -1.53475770065416
"3615" "6116" 6.46302945692067 0 "DRALE" "nonword" NA "more" -1.52054698120366
"3616" "6116" 6.59714570188665 0 "FERSE" "nonword" NA "more" -1.50633626175316
"3617" "6116" 7.12044437239249 0 "BOG" "word" "low" NA -1.49212554230265
"3618" "6116" 6.61338421837956 0 "MURT" "nonword" NA "more" -1.47791482285215
"3619" "6116" NA 1 "FEAT" "word" "low" NA -1.46370410340165
"3620" "6116" 6.84481547920826 0 "VASE" "word" "high" NA -1.44949338395115
"3621" "6116" 6.53813982376767 0 "DAMP" "word" NA NA -1.43528266450065
"3622" "6116" 6.65027904858742 0 "TOLPH" "nonword" NA "less" -1.42107194505015
"3623" "6116" 6.58479139238572 0 "WAIK" "pseudohomophone" NA "less" -1.40686122559964
"3624" "6116" 6.56385552653213 0 "BARK" "word" NA NA -1.39265050614914
"3625" "6116" 6.42162226780652 0 "MOTH" "word" "high" NA -1.37843978669864
"3626" "6116" 6.36302810354046 0 "OWE" "word" "low" NA -1.36422906724814
"3627" "6116" 6.57228254269401 0 "CLEEP" "nonword" NA "more" -1.35001834779764
"3628" "6116" 6.48157712927643 0 "JUNK" "word" NA NA -1.33580762834714
"3629" "6116" 6.53378883793334 0 "MILD" "word" "low" NA -1.32159690889664
"3630" "6116" 6.97914527506881 0 "ALE" "word" "low" NA -1.30738618944613
"3631" "6116" 6.61740297797448 0 "BOYN" "nonword" NA "less" -1.29317546999563
"3632" "6116" 6.73815249459596 0 "RADE" "pseudohomophone" NA "more" -1.27896475054513
"3633" "6116" NA 1 "BAN" "word" "low" NA -1.26475403109463
"3634" "6116" 6.76388490856244 0 "BLADE" "word" "high" NA -1.25054331164413
